timestamp,rpm,throttle,egt,cht,oil_temp,fault_active,egt_expected,cht_expected,res_egt,res_cht
3.0,3568.95,0.6375,864.01,404.58,174.85,False,860.95,396.57,3.06,8.01
3.5,3590.72,0.6375,858.17,394.56,175.47,False,862.04,397.22,-3.87,-2.66
4.0,3627.59,0.6375,853.37,394.98,172.43,False,863.88,398.33,-10.51,-3.35
4.5,3566.28,0.6375,854.84,393.54,172.27,False,860.81,396.49,-5.97,-2.95
5.0,3575.45,0.6375,860.07,395.34,167.01,False,861.27,396.76,-1.2,-1.42
5.5,3600.53,0.6375,865.12,398.96,175.41,False,862.53,397.52,2.59,1.44
6.0,3602.84,0.6375,859.43,396.37,171.81,False,862.64,397.59,-3.21,-1.22
6.5,3630.4,0.6375,852.81,398.26,172.52,False,864.02,398.41,-11.21,-0.15
7.0,3594.23,0.6375,866.77,400.87,172.61,False,862.21,397.33,4.56,3.54
7.5,3576.73,0.6375,864.1,400.42,173.95,False,861.34,396.8,2.76,3.62
8.0,3618.98,0.6375,866.55,399.64,172.85,False,863.45,398.07,3.1,1.57
8.5,3556.17,0.6375,867.96,398.75,168.75,False,860.31,396.19,7.65,2.56
9.0,3590.39,0.6375,859.89,394.36,167.71,False,862.02,397.21,-2.13,-2.85
9.5,3610.75,0.6375,857.47,398.23,172.92,False,863.04,397.82,-5.57,0.41
10.0,3584.78,0.6375,863.61,397.55,172.96,False,861.74,397.04,1.87,0.51
10.5,3564.13,0.6375,857.1,394.38,172.11,False,860.71,396.42,-3.61,-2.04
11.0,3582.76,0.6375,861.59,398.02,171.72,False,861.64,396.98,-0.05,1.04
11.5,3620.97,0.6375,859.6,396.26,175.01,False,863.55,398.13,-3.95,-1.87
12.0,3607.46,0.6375,867.51,399.3,171.91,False,862.87,397.72,4.64,1.58
12.5,3592.02,0.6375,873.97,396.87,171.89,False,862.1,397.26,11.87,-0.39
13.0,3602.68,0.6375,851.96,397.63,172.7,False,862.63,397.58,-10.67,0.05
13.5,3595.78,0.6375,872.16,395.3,171.3,False,862.29,397.37,9.87,-2.07
14.0,3591.24,0.6375,864.01,394.65,174.65,False,862.06,397.24,1.95,-2.59
14.5,3628.12,0.6375,855.59,394.07,176.12,False,863.91,398.34,-8.32,-4.27
15.0,3569.24,0.6375,858.58,397.87,171.1,False,860.96,396.58,-2.38,1.29
15.5,3628.1,0.6375,863.9,390.76,171.05,False,863.9,398.34,-0.0,-7.58
16.0,3567.59,0.6375,860.21,395.25,173.47,False,860.88,396.53,-0.67,-1.28
16.5,3596.82,0.6375,864.82,395.07,173.21,False,862.34,397.4,2.48,-2.33
17.0,3563.75,0.6375,863.93,398.85,171.43,False,860.69,396.41,3.24,2.44
17.5,3581.48,0.6375,860.46,391.56,172.53,False,861.57,396.94,-1.11,-5.38
18.0,3595.76,0.6375,862.44,397.89,171.5,False,862.29,397.37,0.15,0.52
18.5,3611.05,0.6375,871.61,396.13,173.67,False,863.05,397.83,8.56,-1.7
19.0,3599.28,0.6375,858.44,393.56,172.38,False,862.46,397.48,-4.02,-3.92
19.5,3596.34,0.6375,860.35,398.35,170.1,False,862.32,397.39,-1.97,0.96
20.0,3606.39,0.6375,857.7,392.92,173.05,False,862.82,397.69,-5.12,-4.77
20.5,3626.18,0.6375,865.67,397.77,171.13,False,863.81,398.29,1.86,-0.52
21.0,3625.76,0.6375,862.23,391.45,170.53,False,863.79,398.27,-1.56,-6.82
21.5,3615.03,0.6375,865.13,396.88,171.98,False,863.25,397.95,1.88,-1.07
22.0,3602.92,0.6375,859.8,398.75,172.37,False,862.65,397.59,-2.85,1.16
22.5,3600.97,0.6375,861.4,401.41,173.99,False,862.55,397.53,-1.15,3.88
23.0,3590.24,0.6375,862.57,400.94,171.18,False,862.01,397.21,0.56,3.73
23.5,3583.92,0.6375,854.08,394.04,174.38,False,861.7,397.02,-7.62,-2.98
24.0,3586.66,0.6375,849.49,390.64,170.99,False,861.83,397.1,-12.34,-6.46
24.5,3577.65,0.6375,855.45,402.01,171.14,False,861.38,396.83,-5.93,5.18
25.0,3590.64,0.6375,870.51,402.37,168.52,False,862.03,397.22,8.48,5.15
25.5,3567.49,0.6375,873.71,392.25,173.22,False,860.87,396.52,12.84,-4.27
26.0,3593.68,0.6375,859.07,401.68,171.27,False,862.18,397.31,-3.11,4.37
26.5,3588.77,0.6375,862.78,398.23,173.78,False,861.94,397.16,0.84,1.07
27.0,3577.07,0.6375,857.91,398.76,174.96,False,861.35,396.81,-3.44,1.95
27.5,3591.85,0.6375,865.87,394.71,174.51,False,862.09,397.26,3.78,-2.55
28.0,3597.78,0.6375,857.11,398.24,171.4,False,862.39,397.43,-5.28,0.81
28.5,3595.71,0.6375,864.9,397.0,175.6,False,862.29,397.37,2.61,-0.37
29.0,3583.71,0.6375,859.69,402.15,172.42,False,861.69,397.01,-2.0,5.14
29.5,3582.53,0.6375,862.73,398.7,173.73,False,861.63,396.98,1.1,1.72
30.0,3614.52,0.6375,862.12,399.64,171.8,False,863.23,397.94,-1.11,1.7
0.5,3668.93,0.6687,882.18,409.71,175.62,False,884.67,410.8,-2.49,-1.09
1.0,3683.44,0.6687,883.94,411.33,178.4,False,885.39,411.24,-1.45,0.09
1.5,3654.33,0.6687,886.26,413.43,176.76,False,883.94,410.36,2.32,3.07
2.0,3629.72,0.6687,877.15,413.46,176.22,False,882.71,409.62,-5.56,3.84
2.5,3685.6,0.6687,887.76,413.34,175.9,False,885.5,411.3,2.26,2.04
3.0,3686.44,0.6687,876.24,405.78,177.65,False,885.54,411.33,-9.3,-5.55
3.5,3671.46,0.6687,878.34,407.95,180.18,False,884.79,410.88,-6.45,-2.93
4.0,3678.3,0.6687,880.03,414.06,176.84,False,885.13,411.08,-5.11,2.98
4.5,3674.64,0.6687,886.7,410.41,173.57,False,884.95,410.97,1.75,-0.56
5.0,3665.98,0.6687,894.99,412.28,176.81,False,884.52,410.71,10.47,1.57
5.5,3680.01,0.6687,881.19,417.17,177.26,False,885.22,411.13,-4.03,6.04
6.0,3686.04,0.6687,888.63,417.13,175.14,False,885.52,411.31,3.11,5.82
6.5,3685.21,0.6687,885.22,414.44,178.01,False,885.48,411.29,-0.26,3.15
7.0,3672.93,0.6687,885.62,412.37,175.57,False,884.87,410.92,0.75,1.45
7.5,3695.86,0.6687,886.18,407.65,175.08,False,886.01,411.61,0.17,-3.96
8.0,3657.94,0.6687,881.76,410.03,171.47,False,884.12,410.47,-2.36,-0.44
8.5,3707.75,0.6687,877.33,411.7,172.08,False,886.61,411.96,-9.28,-0.26
9.0,3681.32,0.6687,875.83,409.71,175.19,False,885.29,411.17,-9.46,-1.46
9.5,3657.88,0.6687,878.77,415.24,176.96,False,884.11,410.47,-5.34,4.77
10.0,3677.22,0.6687,887.23,414.06,175.93,False,885.08,411.05,2.15,3.01
10.5,3697.57,0.6687,891.28,409.85,173.01,False,886.1,411.66,5.18,-1.81
11.0,3678.13,0.6687,890.88,410.75,176.78,False,885.13,411.08,5.75,-0.33
11.5,3682.51,0.6687,887.69,417.04,177.2,False,885.35,411.21,2.34,5.83
12.0,3671.29,0.6687,876.62,407.34,176.95,False,884.78,410.87,-8.16,-3.53
12.5,3653.68,0.6687,884.9,405.3,182.4,False,883.9,410.34,1.0,-5.04
13.0,3657.87,0.6687,895.65,411.91,177.0,False,884.11,410.47,11.54,1.44
13.5,3699.32,0.6687,886.49,408.82,174.92,False,886.19,411.71,0.3,-2.89
14.0,3683.77,0.6687,879.29,410.97,179.7,False,885.41,411.25,-6.12,-0.28
14.5,3657.38,0.6687,897.94,408.64,178.07,False,884.09,410.45,13.85,-1.81
15.0,3683.06,0.6687,892.15,414.36,174.64,False,885.37,411.22,6.78,3.14
15.5,3677.04,0.6687,884.36,413.97,179.05,False,885.07,411.04,-0.71,2.93
16.0,3685.29,0.6687,868.76,411.55,176.8,False,885.48,411.29,-16.72,0.26
16.5,3652.95,0.6687,881.42,415.06,175.16,False,883.87,410.32,-2.45,4.74
17.0,3729.42,0.6687,888.93,407.76,173.71,False,887.69,412.61,1.24,-4.85
17.5,3677.68,0.6687,883.67,405.94,174.49,False,885.1,411.06,-1.43,-5.12
18.0,3683.96,0.6687,891.86,406.08,174.66,False,885.42,411.25,6.44,-5.17
18.5,3669.84,0.6687,887.36,412.89,179.54,False,884.71,410.83,2.65,2.06
19.0,3675.63,0.6687,882.33,409.15,175.32,False,885.0,411.0,-2.67,-1.85
19.5,3679.28,0.6687,881.14,411.09,177.36,False,885.18,411.11,-4.04,-0.02
20.0,3665.3,0.6687,885.62,411.87,175.8,False,884.49,410.69,1.13,1.18
20.5,3665.42,0.6687,889.55,409.92,177.9,False,884.49,410.69,5.06,-0.77
21.0,3639.34,0.6687,889.7,413.64,176.91,False,883.19,409.91,6.51,3.73
21.5,3651.04,0.6687,888.27,407.91,175.28,False,883.77,410.26,4.5,-2.35
22.0,3638.79,0.6687,885.46,410.92,178.11,False,883.16,409.9,2.3,1.02
22.5,3667.16,0.6687,881.32,411.26,181.04,False,884.58,410.75,-3.26,0.51
23.0,3687.07,0.6687,894.37,416.33,177.62,False,885.57,411.34,8.8,4.99
23.5,3699.0,0.6687,879.34,409.71,177.98,False,886.17,411.7,-6.83,-1.99
24.0,3676.97,0.6687,888.89,415.62,177.68,False,885.07,411.04,3.82,4.58
24.5,3654.27,0.6687,879.39,408.28,179.79,False,883.93,410.36,-4.54,-2.08
25.0,3677.62,0.6687,884.04,407.8,176.59,False,885.1,411.06,-1.06,-3.26
25.5,3676.11,0.6687,880.47,413.24,175.31,False,885.03,411.02,-4.56,2.22
26.0,3668.32,0.6687,882.38,407.05,178.13,False,884.64,410.78,-2.26,-3.73
26.5,3699.08,0.6687,889.22,413.56,178.64,False,886.17,411.7,3.05,1.86
27.0,3659.02,0.6687,888.09,411.49,177.01,False,884.17,410.5,3.92,0.99
27.5,3665.3,0.6687,886.71,413.43,179.04,False,884.49,410.69,2.23,2.74
28.0,3681.45,0.6687,883.98,410.44,175.37,False,885.29,411.18,-1.31,-0.74
28.5,3671.85,0.6687,879.41,412.11,176.2,False,884.81,410.89,-5.4,1.22
29.0,3645.5,0.6687,884.2,413.16,178.73,False,883.5,410.1,0.71,3.06
29.5,3669.67,0.6687,882.81,405.37,176.1,False,884.7,410.82,-1.89,-5.45
30.0,3669.93,0.6687,881.82,407.37,180.1,False,884.72,410.83,-2.9,-3.46
0.5,3748.61,0.7,910.72,427.78,182.19,False,907.43,424.46,3.29,3.32
1.0,3747.86,0.7,913.15,423.74,179.7,False,907.39,424.44,5.76,-0.7
1.5,3734.92,0.7,903.06,422.9,183.19,False,906.75,424.05,-3.69,-1.15
2.0,3733.67,0.7,894.66,420.21,180.42,False,906.68,424.01,-12.02,-3.8
2.5,3743.95,0.7,904.18,425.01,181.7,False,907.2,424.32,-3.02,0.69
3.0,3734.16,0.7,908.84,426.8,182.07,False,906.71,424.02,2.13,2.78
3.5,3763.08,0.7,900.75,425.63,182.81,False,908.15,424.89,-7.4,0.74
4.0,3727.17,0.7,911.66,430.28,181.34,False,906.36,423.82,5.3,6.46
4.5,3754.43,0.7,907.03,424.01,184.19,False,907.72,424.63,-0.69,-0.62
5.0,3795.76,0.7,899.57,426.1,183.06,False,909.79,425.87,-10.22,0.23
5.5,3778.42,0.7,898.62,426.84,182.03,False,908.92,425.35,-10.3,1.49
6.0,3736.76,0.7,901.82,424.89,178.58,False,906.84,424.1,-5.02,0.79
6.5,3745.31,0.7,913.74,427.06,175.4,False,907.27,424.36,6.47,2.7
7.0,3753.72,0.7,906.58,431.35,182.64,False,907.69,424.61,-1.11,6.74
7.5,3751.05,0.7,915.68,423.33,182.75,False,907.55,424.53,8.13,-1.2
8.0,3744.26,0.7,911.41,418.95,180.66,False,907.21,424.33,4.2,-5.38
8.5,3738.67,0.7,913.51,419.34,182.42,False,906.93,424.16,6.58,-4.82
9.0,3765.99,0.7,914.36,420.15,177.34,False,908.3,424.98,6.06,-4.83
9.5,3749.45,0.7,898.04,426.25,180.16,False,907.47,424.48,-9.43,1.77
10.0,3745.46,0.7,908.66,426.51,179.46,False,907.27,424.36,1.39,2.15
10.5,3747.89,0.7,900.49,423.89,179.08,False,907.39,424.44,-6.9,-0.55
11.0,3741.71,0.7,914.54,422.77,178.76,False,907.09,424.25,7.45,-1.48
11.5,3771.29,0.7,901.53,425.18,180.78,False,908.56,425.14,-7.03,0.04
12.0,3724.4,0.7,916.14,426.8,181.35,False,906.22,423.73,9.92,3.07
12.5,3729.57,0.7,907.42,421.86,183.28,False,906.48,423.89,0.94,-2.03
13.0,3732.84,0.7,913.16,422.21,181.19,False,906.64,423.99,6.52,-1.78
13.5,3778.81,0.7,906.46,414.5,186.2,False,908.94,425.36,-2.48,-10.86
14.0,3726.14,0.7,908.2,427.36,180.67,False,906.31,423.78,1.89,3.58
14.5,3749.99,0.7,906.87,426.35,180.04,False,907.5,424.5,-0.63,1.85
15.0,3743.84,0.7,907.17,421.82,184.41,False,907.19,424.32,-0.02,-2.5
15.5,3771.51,0.7,908.37,421.42,181.07,False,908.58,425.15,-0.21,-3.73
16.0,3755.15,0.7,906.68,422.68,179.48,False,907.76,424.65,-1.08,-1.97
16.5,3768.8,0.7,904.69,424.85,181.26,False,908.44,425.06,-3.75,-0.21
17.0,3777.07,0.7,902.62,427.61,185.13,False,908.85,425.31,-6.23,2.3
17.5,3748.76,0.7,904.15,416.86,181.43,False,907.44,424.46,-3.29,-7.6
18.0,3734.24,0.7,908.02,417.47,180.86,False,906.71,424.03,1.31,-6.56
18.5,3760.5,0.7,908.95,428.26,179.95,False,908.02,424.81,0.93,3.44
19.0,3762.84,0.7,913.49,422.44,178.5,False,908.14,424.89,5.35,-2.45
19.5,3769.38,0.7,908.48,421.33,178.03,False,908.47,425.08,0.01,-3.75
20.0,3746.54,0.7,908.54,423.63,179.22,False,907.33,424.4,1.21,-0.77
20.5,3728.26,0.7,895.58,427.2,180.44,False,906.41,423.85,-10.83,3.35
21.0,3737.15,0.7,914.57,429.07,178.08,False,906.86,424.11,7.71,4.96
21.5,3748.18,0.7,908.58,419.12,177.0,False,907.41,424.45,1.17,-5.33
22.0,3731.09,0.7,906.0,426.75,179.1,False,906.55,423.93,-0.55,2.82
22.5,3751.96,0.7,904.26,423.39,182.19,False,907.6,424.56,-3.34,-1.17
23.0,3757.16,0.7,911.21,425.45,180.23,False,907.86,424.71,3.35,0.74
23.5,3772.25,0.7,908.39,428.69,181.64,False,908.61,425.17,-0.22,3.52
24.0,3770.9,0.7,902.12,426.27,182.42,False,908.55,425.13,-6.43,1.14
24.5,3740.51,0.7,910.02,422.34,181.47,False,907.03,424.22,2.99,-1.88
25.0,3753.78,0.7,909.18,422.71,182.68,False,907.69,424.61,1.49,-1.9
25.5,3745.96,0.7,899.7,429.97,182.72,False,907.3,424.38,-7.6,5.59
26.0,3749.94,0.7,906.83,428.02,179.42,False,907.5,424.5,-0.67,3.52
26.5,3713.98,0.7,905.21,428.32,183.76,False,905.7,423.42,-0.49,4.9
27.0,3758.14,0.7,907.2,425.19,182.93,False,907.91,424.74,-0.71,0.45
27.5,3752.4,0.7,909.17,430.27,178.19,False,907.62,424.57,1.55,5.7
28.0,3755.0,0.7,908.71,426.03,182.47,False,907.75,424.65,0.96,1.38
28.5,3704.12,0.7,905.73,424.72,179.57,False,905.21,423.12,0.52,1.6
29.0,3759.49,0.7,904.18,423.5,182.55,False,907.97,424.78,-3.79,-1.28
29.5,3738.33,0.7,905.18,423.26,181.55,False,906.92,424.15,-1.74,-0.89
30.0,3743.26,0.7,906.62,429.17,181.34,False,907.16,424.3,-0.54,4.87
0.5,3853.95,0.7312,923.28,433.95,184.77,False,931.42,438.85,-8.14,-4.9
1.0,3835.95,0.7312,924.45,441.56,187.79,False,930.52,438.31,-6.07,3.25
1.5,3812.15,0.7312,925.37,436.92,184.5,False,929.33,437.6,-3.96,-0.68
2.0,3823.16,0.7312,923.72,434.31,187.5,False,929.88,437.93,-6.16,-3.62
2.5,3865.35,0.7312,928.3,441.9,179.94,False,931.99,439.19,-3.69,2.71
3.0,3832.23,0.7312,928.16,440.49,183.07,False,930.33,438.2,-2.17,2.29
3.5,3846.95,0.7312,927.71,436.2,186.63,False,931.07,438.64,-3.36,-2.44
4.0,3830.53,0.7312,931.18,436.15,186.9,False,930.25,438.15,0.93,-2.0
4.5,3838.69,0.7312,930.41,440.25,189.38,False,930.65,438.39,-0.24,1.86
5.0,3798.92,0.7312,933.07,438.8,184.75,False,928.67,437.2,4.4,1.6
5.5,3811.36,0.7312,932.11,438.96,185.43,False,929.29,437.57,2.82,1.39
6.0,3812.78,0.7312,931.85,439.4,181.37,False,929.36,437.62,2.49,1.78
6.5,3845.55,0.7312,930.91,436.04,185.3,False,931.0,438.6,-0.09,-2.56
7.0,3843.86,0.7312,927.68,439.52,185.88,False,930.91,438.55,-3.23,0.97
7.5,3816.25,0.7312,934.01,436.26,185.47,False,929.53,437.72,4.48,-1.46
8.0,3839.79,0.7312,936.87,441.13,185.29,False,930.71,438.43,6.16,2.7
8.5,3817.64,0.7312,923.83,434.79,185.71,False,929.6,437.76,-5.77,-2.97
9.0,3807.58,0.7312,936.46,438.64,188.67,False,929.1,437.46,7.36,1.18
9.5,3845.15,0.7312,927.79,438.28,184.56,False,930.98,438.59,-3.19,-0.31
10.0,3829.08,0.7312,932.51,438.1,185.25,False,930.17,438.1,2.34,-0.0
10.5,3823.75,0.7312,928.42,433.75,185.65,False,929.91,437.94,-1.49,-4.19
11.0,3818.36,0.7312,931.62,439.19,184.54,False,929.64,437.78,1.98,1.41
11.5,3849.11,0.7312,936.63,434.87,183.39,False,931.18,438.71,5.45,-3.84
12.0,3837.33,0.7312,927.87,436.98,183.52,False,930.59,438.35,-2.72,-1.37
12.5,3809.42,0.7312,928.43,438.06,183.14,False,929.19,437.51,-0.76,0.55
13.0,3805.64,0.7312,931.73,438.46,188.92,False,929.0,437.4,2.73,1.06
13.5,3817.65,0.7312,933.3,435.02,184.36,False,929.6,437.76,3.7,-2.74
14.0,3834.41,0.7312,932.2,440.75,185.76,False,930.44,438.26,1.76,2.49
14.5,3824.99,0.7312,924.78,445.24,185.51,False,929.97,437.98,-5.19,7.26
15.0,3826.64,0.7312,923.44,437.07,187.3,False,930.05,438.03,-6.61,-0.96
15.5,3839.51,0.7312,939.18,443.97,184.16,False,930.7,438.42,8.48,5.55
16.0,3873.49,0.7312,937.39,435.96,183.78,False,932.39,439.44,5.0,-3.48
16.5,3822.87,0.7312,929.12,434.93,182.01,False,929.86,437.92,-0.74,-2.99
17.0,3795.41,0.7312,934.3,436.72,189.99,False,928.49,437.09,5.81,-0.37
17.5,3818.08,0.7312,933.64,433.33,186.98,False,929.62,437.77,4.02,-4.44
18.0,3836.7,0.7312,934.01,443.42,186.34,False,930.56,438.33,3.45,5.09
18.5,3803.9,0.7312,922.74,435.88,184.9,False,928.92,437.35,-6.18,-1.47
19.0,3859.98,0.7312,938.44,437.75,184.47,False,931.72,439.03,6.72,-1.28
19.5,3846.68,0.7312,941.82,437.02,186.62,False,931.05,438.63,10.77,-1.61
20.0,3848.19,0.7312,932.79,444.53,186.48,False,931.13,438.68,1.66,5.85
20.5,3858.2,0.7312,933.82,443.3,189.22,False,931.63,438.98,2.19,4.32
21.0,3819.14,0.7312,932.87,439.35,181.46,False,929.68,437.81,3.19,1.54
21.5,3809.67,0.7312,933.24,440.43,187.22,False,929.2,437.52,4.04,2.91
22.0,3842.05,0.7312,920.54,433.92,183.79,False,930.82,438.49,-10.28,-4.57
22.5,3828.26,0.7312,925.39,439.35,189.15,False,930.13,438.08,-4.74,1.27
23.0,3802.69,0.7312,926.87,439.98,183.23,False,928.85,437.31,-1.98,2.67
23.5,3808.25,0.7312,929.35,434.99,183.75,False,929.13,437.48,0.22,-2.49
24.0,3804.39,0.7312,921.42,437.49,187.1,False,928.94,437.36,-7.52,0.13
24.5,3854.22,0.7312,939.13,441.12,185.71,False,931.43,438.86,7.7,2.26
25.0,3808.8,0.7312,928.67,435.18,187.14,False,929.16,437.5,-0.49,-2.32
25.5,3801.78,0.7312,934.38,434.39,182.82,False,928.81,437.29,5.57,-2.9
26.0,3861.62,0.7312,933.7,434.67,188.17,False,931.8,439.08,1.9,-4.41
26.5,3818.77,0.7312,928.67,437.75,186.91,False,929.66,437.8,-0.99,-0.05
27.0,3806.76,0.7312,931.51,437.49,186.32,False,929.06,437.43,2.45,0.06
27.5,3849.08,0.7312,927.15,440.32,187.19,False,931.17,438.7,-4.02,1.62
28.0,3824.92,0.7312,931.59,436.33,182.9,False,929.97,437.98,1.62,-1.65
28.5,3817.67,0.7312,923.92,434.45,183.94,False,929.6,437.76,-5.68,-3.31
29.0,3846.36,0.7312,925.84,443.35,186.39,False,931.04,438.62,-5.2,4.73
29.5,3841.88,0.7312,929.65,438.37,185.75,False,930.81,438.49,-1.16,-0.12
30.0,3787.56,0.7312,933.72,437.27,183.77,False,928.1,436.86,5.62,0.41
0.5,3898.92,0.7625,942.84,448.05,189.5,False,952.45,451.47,-9.61,-3.42
1.0,3940.39,0.7625,943.0,449.55,189.42,False,954.52,452.71,-11.52,-3.16
1.5,3900.98,0.7625,953.01,454.78,186.48,False,952.55,451.53,0.46,3.25
2.0,3895.3,0.7625,958.25,451.8,187.07,False,952.26,451.36,5.99,0.44
2.5,3920.95,0.7625,960.17,453.38,191.08,False,953.55,452.13,6.62,1.25
3.0,3876.98,0.7625,956.88,451.85,189.8,False,951.35,450.81,5.53,1.04
3.5,3910.55,0.7625,947.22,451.07,189.78,False,953.03,451.82,-5.81,-0.75
4.0,3888.78,0.7625,944.62,457.03,191.32,False,951.94,451.16,-7.32,5.87
4.5,3882.22,0.7625,953.8,447.18,190.27,False,951.61,450.97,2.19,-3.79
5.0,3876.02,0.7625,949.95,447.86,191.34,False,951.3,450.78,-1.35,-2.92
5.5,3928.78,0.7625,945.33,455.27,193.55,False,953.94,452.36,-8.61,2.91
6.0,3933.46,0.7625,955.29,450.01,190.16,False,954.17,452.5,1.12,-2.49
6.5,3906.7,0.7625,962.01,456.1,189.54,False,952.84,451.7,9.17,4.4
7.0,3895.21,0.7625,957.58,444.02,190.17,False,952.26,451.36,5.32,-7.34
7.5,3897.91,0.7625,958.32,450.71,191.14,False,952.4,451.44,5.92,-0.73
8.0,3911.25,0.7625,951.15,453.86,185.4,False,953.06,451.84,-1.91,2.02
8.5,3892.85,0.7625,952.5,448.7,189.91,False,952.14,451.29,0.36,-2.59
9.0,3914.91,0.7625,953.54,450.47,188.79,False,953.25,451.95,0.29,-1.48
9.5,3902.44,0.7625,956.53,452.24,189.48,False,952.62,451.57,3.91,0.67
10.0,3900.94,0.7625,955.77,455.19,188.26,False,952.55,451.53,3.22,3.66
10.5,3894.82,0.7625,956.86,454.18,190.66,False,952.24,451.34,4.62,2.84
11.0,3920.47,0.7625,957.38,454.2,193.56,False,953.52,452.11,3.86,2.09
11.5,3894.53,0.7625,959.11,446.9,189.27,False,952.23,451.34,6.88,-4.44
12.0,3900.4,0.7625,945.58,450.16,191.13,False,952.52,451.51,-6.94,-1.35
12.5,3917.92,0.7625,944.22,450.08,191.53,False,953.4,452.04,-9.18,-1.96
13.0,3917.14,0.7625,946.66,448.22,188.8,False,953.36,452.01,-6.7,-3.79
13.5,3891.3,0.7625,946.63,450.32,190.05,False,952.07,451.24,-5.44,-0.92
14.0,3913.29,0.7625,942.27,444.63,192.26,False,953.16,451.9,-10.89,-7.27
14.5,3889.88,0.7625,950.11,453.76,192.23,False,951.99,451.2,-1.88,2.56
15.0,3902.3,0.7625,949.16,451.86,191.32,False,952.62,451.57,-3.46,0.29
15.5,3903.76,0.7625,953.77,454.49,189.06,False,952.69,451.61,1.08,2.88
16.0,3875.72,0.7625,950.29,452.33,191.8,False,951.29,450.77,-1.0,1.56
16.5,3889.25,0.7625,960.09,459.57,194.52,False,951.96,451.18,8.13,8.39
17.0,3931.5,0.7625,950.19,446.66,193.47,False,954.08,452.44,-3.88,-5.78
17.5,3907.72,0.7625,961.36,451.6,189.71,False,952.89,451.73,8.47,-0.13
18.0,3901.63,0.7625,947.39,457.89,190.63,False,952.58,451.55,-5.19,6.34
18.5,3905.7,0.7625,946.17,451.51,185.28,False,952.78,451.67,-6.62,-0.16
19.0,3926.16,0.7625,943.32,451.23,191.17,False,953.81,452.28,-10.49,-1.05
19.5,3896.33,0.7625,947.5,446.5,193.58,False,952.32,451.39,-4.82,-4.89
20.0,3941.25,0.7625,947.65,449.49,192.57,False,954.56,452.74,-6.91,-3.25
20.5,3885.22,0.7625,958.33,453.31,190.73,False,951.76,451.06,6.57,2.25
21.0,3880.52,0.7625,958.82,455.14,188.41,False,951.53,450.92,7.29,4.22
21.5,3946.05,0.7625,947.45,450.72,187.42,False,954.8,452.88,-7.35,-2.16
22.0,3889.5,0.7625,945.13,451.14,190.43,False,951.98,451.19,-6.85,-0.05
22.5,3917.37,0.7625,948.03,450.13,188.68,False,953.37,452.02,-5.34,-1.89
23.0,3906.07,0.7625,957.53,453.04,191.52,False,952.8,451.68,4.73,1.36
23.5,3907.53,0.7625,949.04,449.98,189.4,False,952.88,451.73,-3.84,-1.75
24.0,3898.86,0.7625,951.95,449.71,193.91,False,952.44,451.47,-0.49,-1.76
24.5,3889.75,0.7625,955.12,450.88,186.5,False,951.99,451.19,3.13,-0.31
25.0,3933.85,0.7625,951.77,446.95,193.1,False,954.19,452.52,-2.42,-5.57
25.5,3926.94,0.7625,950.67,452.77,188.86,False,953.85,452.31,-3.18,0.46
26.0,3879.64,0.7625,946.71,448.33,190.84,False,951.48,450.89,-4.77,-2.56
26.5,3913.48,0.7625,951.86,452.87,191.54,False,953.17,451.9,-1.31,0.97
27.0,3934.96,0.7625,953.6,448.59,191.94,False,954.25,452.55,-0.65,-3.96
27.5,3925.56,0.7625,950.61,451.55,188.66,False,953.78,452.27,-3.17,-0.72
28.0,3860.47,0.7625,955.17,455.36,191.09,False,950.52,450.31,4.65,5.05
28.5,3893.33,0.7625,958.97,448.77,189.67,False,952.17,451.3,6.8,-2.53
29.0,3892.8,0.7625,939.39,453.43,194.52,False,952.14,451.28,-12.75,2.15
29.5,3886.16,0.7625,948.14,451.61,192.94,False,951.81,451.08,-3.67,0.53
30.0,3918.1,0.7625,950.65,453.78,190.16,False,953.4,452.04,-2.75,1.74
0.5,3998.74,0.7937,974.76,470.47,197.18,False,976.16,465.69,-1.4,4.78
1.0,3965.18,0.7937,971.63,468.15,196.63,False,974.48,464.69,-2.85,3.46
1.5,4018.38,0.7937,970.41,465.09,192.19,False,977.14,466.28,-6.73,-1.19
2.0,3987.72,0.7937,971.83,465.06,195.67,False,975.61,465.36,-3.78,-0.3
2.5,3993.0,0.7937,980.87,464.27,195.84,False,975.87,465.52,5.0,-1.25
3.0,4018.9,0.7937,972.9,471.91,194.41,False,977.17,466.3,-4.27,5.61
3.5,3993.45,0.7937,976.12,468.51,195.19,False,975.89,465.54,0.23,2.97
4.0,3997.97,0.7937,979.02,460.87,197.58,False,976.12,465.67,2.9,-4.8
4.5,3972.82,0.7937,970.78,466.14,195.13,False,974.86,464.92,-4.08,1.22
5.0,3984.4,0.7937,971.66,465.1,195.58,False,975.44,465.26,-3.78,-0.16
5.5,3979.42,0.7937,973.77,461.98,191.6,False,975.19,465.11,-1.42,-3.13
6.0,4037.49,0.7937,981.41,459.61,193.9,False,978.09,466.86,3.32,-7.25
6.5,3960.58,0.7937,973.87,462.95,195.7,False,974.25,464.55,-0.38,-1.6
7.0,4019.35,0.7937,973.53,466.93,195.72,False,977.19,466.31,-3.66,0.62
7.5,3987.6,0.7937,974.84,464.83,195.61,False,975.6,465.36,-0.76,-0.53
